"","vimp.df.order..vimp.df...."
"smart_12_raw_var",15.9757831826267
"smart_2_raw_max",15.7914796164744
"Reallocated_Sector_Count_norm_max",14.9341095258588
"smart_193_raw_p2p",11.483194996751
"Days_In_Service_norm_max",11.3283681353695
"Reallocation_Event_Count_norm",10.6906931145859
"smart_1_raw_mean",10.4828373336867
"Current_Pending_Sector_Count_max",10.2772815925104
"Days_In_Service_norm_min",9.66636683242139
"smart_2_raw",8.92554148087624
"smart_1_raw_var",8.91093093780777
"Current_Pending_Sector_Count_rms",8.77086335754258
"Reallocation_Event_Count_norm_rms",8.67665843774921
"smart_1_raw_p2p",8.59087806528391
"smart_1_raw_max",8.11314525738577
"Reallocated_Sector_Count_norm_min",7.84427003395335
"smart_199_raw_rms",7.3362398088225
"Reallocated_Sector_Count_norm_mean",7.15242956106775
"smart_199_raw_min",6.95672223073897
"Reallocation_Event_Count_norm_max",6.92486698481176
"Reallocation_Event_Count_var",6.89537734578506
"smart_199_raw",6.82005051100634
"Current_Pending_Sector_Count_mean",6.66177388924836
"Reallocated_Sector_Count_norm",6.03457197559002
"smart_199_raw_max",5.88169984610075
"Reallocated_Sector_Count_norm_rms",5.863023373507
"Current_Pending_Sector_Count_min",5.73462738633458
"Days_In_Service_kurt",5.28352266415036
"smart_192_raw_p2p",4.89438967134249
"Current_Pending_Sector_Count",4.6163069433946
"smart_8_raw_var",4.21968093088104
"smart_1_raw_rms",4.17852319939915
"Reallocation_Event_Count_norm_mean",4.10741507517661
"smart_199_raw_mean",4.06467111887141
"Reallocated_Sector_Count_var",3.19024846929784
"smart_194_raw_var",2.87294648403639
"smart_1_raw_min",2.81515860912978
"Reallocation_Event_Count_norm_min",2.72587118694271
"smart_193_raw_kurt",2.37395342391552
"smart_194_raw_p2p",2.25312939851722
"Days_In_Service_norm_var",1.90661858768614
"smart_194_raw_skew",1.73797747459641
"smart_1_raw_skew",1.46802819976642
"smart_1_raw",1.44600118406573
"smart_1_raw_kurt",1.02361436230337
"smart_193_raw_skew",0.711525530966267
"smart_194_raw_kurt",0.469527825397762
"smart_4_raw_var",0.405525665846624
"smart_12_raw_kurt",0.380763046154766
"smart_192_raw_kurt",0.354494764832642
"smart_2_raw_var",0.343872354121035
"Current_Pending_Sector_Count_var",0.300622851513272
"Days_In_Service_var",0.269915334149645
"Current_Pending_Sector_Count_p2p",0.209793856160314
"Current_Pending_Sector_Count_skew",0.169506835201776
"smart_8_raw_p2p",0.166140592735986
"smart_8_raw_kurt",0.0757412302236864
"smart_192_raw_skew",0.0745458022994666
"Reallocation_Event_Count_p2p",0.0674760641049993
"smart_12_raw_skew",0.0597600500829945
"smart_12_raw_p2p",0.0589951530735974
"Reallocation_Event_Count_skew",0.0343054735039912
"smart_4_raw_kurt",0.0221619710637383
"smart_2_raw_p2p",0.0162147644283825
"Reallocated_Sector_Count_skew",0.0129216205126874
"Reallocated_Sector_Count_kurt",0.0107076333540371
"smart_3_raw_var",0.00913465857047351
"smart_199_raw_var",0.00793666357212093
"smart_4_raw_skew",0.00335077598744542
"Days_In_Service_norm_p2p",0.0027116493662807
"Current_Pending_Sector_Count_kurt",0.00268798808765736
"Offline_Uncorrectable_rms",0.00252276790342822
"smart_2_raw_skew",0.00251535040062993
"Reallocated_Sector_Count_p2p",0.00123391608385148
"smart_199_raw_kurt",0.00107193527286134
"smart_199_raw_p2p",0.00104779563901216
"smart_4_raw_p2p",0.000747010539140014
"Offline_Uncorrectable_max",0.000655965572668915
"Days_In_Service_norm_kurt",0.000592942474678537
"smart_199_raw_skew",0.00055494014208719
"Offline_Uncorrectable_p2p",0.000456223668588596
"smart_8_raw_skew",0.000408107698492621
"smart_3_raw_skew",0.000156791582074867
"Days_In_Service_skew",9.25645385817298e-05
"Offline_Uncorrectable_skew",2.77099813629889e-05
"Days_In_Service_norm_skew",1.77635683940025e-16
"smart_3_raw_p2p",8.88178419700125e-17
"Offline_Uncorrectable_var",0
"Offline_Uncorrectable",-2.66453525910038e-16
"Days_In_Service_p2p",-2.66453525910038e-16
"Offline_Uncorrectable_mean",-3.5527136788005e-16
"Offline_Uncorrectable_kurt",-4.7782780263006e-05
"smart_2_raw_kurt",-0.000357973865824857
"smart_3_raw_kurt",-0.000603933277326796
"Reallocation_Event_Count_kurt",-0.00197691851501478
